system.index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,longitude,latitude
00000000000000000eb0,ctb0033-RO3612,3615,3536,1996,14,-62.9377767,-11.05361209
00000000000000000eb1,ctb0033-RO3613,3222,3189,1996,14,-62.88277815,-11.10583262
00000000000000000ebc,ctb0033-RO3624,3168,3094,1996,14,-62.37749957,-11.01500074
00000000000000000ee4,ctb0033-RO3664,3236,3176,1996,14,-62.11944247,-11.2413893
00000000000000000eed,ctb0033-RO3673,3117,3081,1996,14,-62.22110998,-11.42611202
00000000000000000efa,ctb0033-RO3686,3211,3154,1996,14,-61.97277818,-11.19389095
00000000000000000f3d,ctb0033-RO3763,3829,3803,1996,14,-61.70055452,-11.30222035
00000000000000000f58,ctb0033-RO3790,3349,3304,1996,14,-61.85611026,-10.903055
00000000000000000f60,ctb0033-RO3798,3270,3206,1996,14,-62.90472138,-11.13944533
00000000000000000f74,ctb0033-RO3851,3255,3113,1996,14,-62.56999896,-11.71361256
00000000000000000f9d,ctb0033-RO3892,3312,3208,1996,14,-62.07111028,-11.63888694
00000000000000000fcd,ctb0033-RO3941,4003,3944,1996,14,-62.03611079,-11.73499841
0000000000000000067b,ctb0033-RO1042,3677,3387,1996,15,-63.41249706,-12.27999865
688,ctb0033-RO1055,3460,3127,1996,15,-64.0655547,-12.1552776
701,ctb0033-RO1244,3718,3525,1996,15,-63.33055662,-12.3291647
741,ctb0033-RO1343,3205,3176,1996,15,-64.1155546,-10.43444362
0000000000000000076c,ctb0033-RO1521,3451,3378,1996,15,-60.73444569,-12.26749979
779,ctb0033-RO1534,4315,4241,1996,15,-60.88583217,-12.71777982
782,ctb0033-RO1543,3329,3281,1996,15,-60.85749904,-12.43527793
787,ctb0033-RO1548,3413,3392,1996,15,-60.82833206,-12.31694231
796,ctb0033-RO1563,4058,4049,1996,15,-60.39527754,-12.77861088
000000000000000007ab,ctb0033-RO1584,4026,3947,1996,15,-60.43055349,-12.99972432
000000000000000007c2,ctb0033-RO1606,4125,4048,1996,15,-60.64055486,-12.44277814
000000000000000007f4,ctb0033-RO1658,4224,4113,1996,15,-60.3502763,-12.5233318
000000000000000008df,ctb0033-RO1896,3599,3557,1996,15,-64.43722078,-9.273333833
000000000000000008f0,ctb0033-RO2014,3273,3188,1996,15,-64.86611049,-10.69222425
0000000000000000090f,ctb0033-RO2045,3253,3159,1996,15,-64.81472381,-10.3677756
0000000000000000091f,ctb0033-RO2061,3502,3448,1996,15,-65.27861301,-10.11694224
0000000000000000094b,ctb0033-RO2104,3290,3216,1996,15,-64.92722247,-10.22083484
0000000000000000098c,ctb0033-RO2169,3763,3568,1996,15,-64.89416716,-11.18416565
000000000000000009da,ctb0033-RO2247,4049,3919,1996,15,-61.73222306,-12.13194312
00000000000000000a34,ctb0033-RO2336,4043,3925,1996,15,-62.96583336,-8.439446263
00000000000000000a35,ctb0033-RO2337,3565,3511,1996,15,-63.02027899,-8.398890739
00000000000000000b08,ctb0033-RO2548,4215,4110,1996,15,-61.42527638,-12.80944556
00000000000000000b1f,ctb0033-RO2571,3405,3368,1996,15,-61.23222406,-12.13250051
00000000000000000b28,ctb0033-RO2580,3952,3916,1996,15,-60.29305711,-12.68194648
00000000000000000b52,ctb0033-RO2623,4776,3781,1996,15,-62.90388753,-12.82305474
00000000000000000c58,ctb0033-RO2997,4055,3548,1996,15,-66.3094457,-9.806664614
00000000000000000c8d,ctb0033-RO3050,3991,3944,1996,15,-61.48305741,-11.08861158
00000000000000000d21,ctb0033-RO3204,3186,3155,1996,15,-62.13277965,-9.805277834
00000000000000000dc1,ctb0033-RO3364,4009,3900,1996,15,-61.66805659,-11.71249778
00000000000000000e4b,ctb0033-RO3502,3221,3152,1996,15,-62.13472381,-10.85750083
00000000000000000e7f,ctb0033-RO3554,3411,3280,1996,15,-62.34555457,-10.18555443
00000000000000000ed2,ctb0033-RO3646,3417,3374,1996,15,-62.42055665,-11.37889014
00000000000000000ee9,ctb0033-RO3669,3198,3164,1996,15,-61.94444505,-11.32805638
00000000000000000f00,ctb0033-RO3702,3683,3588,1996,15,-63.85999906,-8.94611162
00000000000000000f5f,ctb0033-RO3797,3291,3239,1996,15,-62.7958346,-11.14916617
00000000000000000f6c,ctb0033-RO3843,3181,3127,1996,15,-62.74861272,-11.65055641
00000000000000000f73,ctb0033-RO3850,3244,3127,1996,15,-62.57166667,-11.66138757
00000000000000000f77,ctb0033-RO3854,3569,3249,1996,15,-62.55777657,-11.72611142
00000000000000000f79,ctb0033-RO3856,3318,3166,1996,15,-62.49249979,-11.73805735
00000000000000000f93,ctb0033-RO3882,3492,3404,1996,15,-62.20055352,-11.62305713
660,ctb0033-RO1015,3420,3281,1996,16,-63.8475002,-12.20888937
671,ctb0033-RO1032,3167,3148,1996,16,-63.81860969,-11.89027768
000000000000000006d3,ctb0033-RO1177,3296,3206,1996,16,-63.60194642,-10.34388819
000000000000000006d6,ctb0033-RO1185,3571,3558,1996,16,-64.08305667,-10.30194589
6.00E+03,ctb0033-RO1213,3712,3469,1996,16,-63.20055598,-11.7413883
0000000000000000076a,ctb0033-RO1519,3845,3794,1996,16,-61.02944644,-12.26777626
000000000000000007fd,ctb0033-RO1667,4383,4168,1996,16,-60.17110962,-12.44333553
817,ctb0033-RO1694,4116,4018,1996,16,-61.47527628,-12.59388816
841,ctb0033-RO1737,4091,4081,1996,16,-60.5880534,-12.97750016
000000000000000008be,ctb0033-RO1863,4310,4240,1996,16,-60.90305768,-13.25750049
914,ctb0033-RO2050,3470,3389,1996,16,-65.14777853,-10.91833188
934,ctb0033-RO2082,3375,3249,1996,16,-65.32083178,-10.75583332
000000000000000009ec,ctb0033-RO2264,4296,4063,1996,16,-61.70638703,-12.00389112
00000000000000000a1f,ctb0033-RO2315,3509,3249,1996,16,-61.99722297,-12.54472211
00000000000000000a32,ctb0033-RO2334,4102,4012,1996,16,-62.97166587,-8.528057519
00000000000000000a6c,ctb0033-RO2392,3820,3752,1996,16,-63.63777976,-8.6974989
00000000000000000b09,ctb0033-RO2549,4236,4112,1996,16,-61.43110888,-12.80666754
00000000000000000b0a,ctb0033-RO2550,4163,4093,1996,16,-61.40472438,-12.80861171
00000000000000000b17,ctb0033-RO2563,4013,3943,1996,16,-61.08361114,-12.29888741
00000000000000000b1d,ctb0033-RO2569,3486,3413,1996,16,-61.32333241,-12.17416635
00000000000000000b57,ctb0033-RO2628,3948,3809,1996,16,-62.55611332,-13.051111
00000000000000000b80,ctb0033-RO2669,3856,3727,1996,16,-62.28638676,-12.81722223
00000000000000000b94,ctb0033-RO2689,3660,3361,1996,16,-62.0297209,-9.544442718
00000000000000000ba6,ctb0033-RO2801,3436,3336,1996,16,-61.22027812,-11.75749903
00000000000000000c04,ctb0033-RO2913,3571,3468,1996,16,-64.74694548,-9.387776662
00000000000000000c31,ctb0033-RO2958,3434,3383,1996,16,-65.70083191,-9.576387718
00000000000000000c59,ctb0033-RO2998,3819,3798,1996,16,-66.21833289,-9.809442634
00000000000000000d2b,ctb0033-RO3214,3370,3154,1996,16,-62.09222412,-9.951665663
00000000000000000d93,ctb0033-RO3318,3574,3464,1996,16,-64.83555673,-9.548335513
00000000000000000d96,ctb0033-RO3321,3391,3309,1996,16,-64.90583216,-9.619721262
00000000000000000dec,ctb0033-RO3407,3223,3160,1996,16,-62.67694604,-9.454721146
0.00E+00,ctb0033-RO3491,3413,3289,1996,16,-62.61000156,-10.30360913
0.00E+00,ctb0033-RO3495,3392,3181,1996,16,-62.42833332,-10.89194292
00000000000000000e6c,ctb0033-RO3535,3380,3345,1996,16,-62.15388903,-10.41833288
00000000000000000e8a,ctb0033-RO3565,3286,3239,1996,16,-62.22777633,-10.13777962
00000000000000000ee1,ctb0033-RO3661,3596,3527,1996,16,-62.04611256,-11.19583512
00000000000000000f48,ctb0033-RO3774,3599,3547,1996,16,-61.75944587,-11.0808349
00000000000000000f92,ctb0033-RO3881,3303,3215,1996,16,-62.20083445,-11.57416755
00000000000000000fac,ctb0033-RO3907,3331,3238,1996,16,-61.95639099,-11.65305351
00000000000000000fca,ctb0033-RO3938,4294,4269,1996,16,-61.99889068,-11.87416695
664,ctb0033-RO1019,4446,3774,1996,17,-64.159722,-12.20555396
0000000000000000066f,ctb0033-RO1030,4130,3980,1996,17,-63.54138737,-11.93250091
670,ctb0033-RO1031,3145,3095,1996,17,-63.82861145,-11.85138986
000000000000000006af,ctb0033-RO1097,3639,3389,1996,17,-64.24527877,-12.2233324
000000000000000006b8,ctb0033-RO1107,3578,3459,1996,17,-63.32000192,-11.95555446
000000000000000006c6,ctb0033-RO1125,3270,3127,1996,17,-62.99777836,-11.75666518
6.00E+02,ctb0033-RO1212,3294,3154,1996,17,-63.23666578,-11.71750089
0000000000000000071e,ctb0033-RO1273,3583,3513,1996,17,-64.10999856,-11.84666767
730,ctb0033-RO1291,3241,3193,1996,17,-63.77166873,-12.17055448
742,ctb0033-RO1344,3312,3255,1996,17,-64.04110991,-10.46333413
0000000000000000074a,ctb0033-RO1355,3264,3176,1996,17,-63.33611266,-9.603334066
750,ctb0033-RO1373,3786,3722,1996,17,-63.38499778,-9.965832227
757,ctb0033-RO1495,3606,3505,1996,17,-63.60083165,-9.255555397
765,ctb0033-RO1513,3581,3466,1996,17,-60.43750077,-12.96444391
788,ctb0033-RO1549,3829,3569,1996,17,-60.76666715,-12.31166719
000000000000000007ae,ctb0033-RO1586,3442,3375,1996,17,-60.42889025,-12.9569437
000000000000000007b1,ctb0033-RO1589,4197,4081,1996,17,-60.32472119,-12.52972169
000000000000000007d8,ctb0033-RO1630,3465,3393,1996,17,-61.22333261,-12.89889067
0000000000000000080c,ctb0033-RO1682,3461,3377,1996,17,-60.48055339,-12.34277834
0000000000000000081d,ctb0033-RO1701,3631,3466,1996,17,-60.32638889,-13.05972152
849,ctb0033-RO1745,4085,4081,1996,17,-60.54527724,-13.06305693
000000000000000008ac,ctb0033-RO1844,4394,4307,1996,17,-61.04972197,-13.25499894
922,ctb0033-RO2064,3231,3154,1996,17,-65.1875002,-10.10027858
0000000000000000093a,ctb0033-RO2087,3251,3192,1996,17,-65.04000206,-10.77944426
952,ctb0033-RO2111,3342,3248,1996,17,-64.71527694,-10.31305351
0000000000000000096a,ctb0033-RO2135,3342,3264,1996,17,-64.91194559,-11.76583309
000000000000000009a8,ctb0033-RO2197,4408,4245,1996,17,-59.87111021,-12.3191674
000000000000000009ff,ctb0033-RO2283,4315,4176,1996,17,-61.8238888,-12.24361239
00000000000000000a16,ctb0033-RO2306,3277,3166,1996,17,-61.86666495,-12.45750209
00000000000000000a2c,ctb0033-RO2328,3354,3271,1996,17,-62.86639095,-8.221668227
00000000000000000a50,ctb0033-RO2364,3578,3528,1996,17,-63.60666861,-8.769165572
00000000000000000a76,ctb0033-RO2402,3643,3376,1996,17,-62.30777707,-11.78749986
00000000000000000ae7,ctb0033-RO2515,4134,4119,1996,17,-61.0355554,-12.88611088
00000000000000000b05,ctb0033-RO2545,4060,3949,1996,17,-61.28889031,-12.66472098
00000000000000000b3f,ctb0033-RO2603,4096,3951,1996,17,-60.97333311,-12.36083324
00000000000000000b5b,ctb0033-RO2632,3472,3302,1996,17,-62.34333394,-13.01277611
00000000000000000b76,ctb0033-RO2659,NA,NA,1996,17,-61.6058343,-13.50222042
00000000000000000b89,ctb0033-RO2678,3331,3272,1996,17,-61.9738885,-9.63555553
00000000000000000bd5,ctb0033-RO2848,3781,3588,1996,17,-60.96083425,-11.02305387
00000000000000000bfb,ctb0033-RO2904,3269,3232,1996,17,-64.64638829,-9.371665929
00000000000000000c01,ctb0033-RO2910,3271,3127,1996,17,-64.68916444,-9.336389981
00000000000000000c2a,ctb0033-RO2951,4161,3769,1996,17,-65.68472118,-9.726944806
00000000000000000d20,ctb0033-RO3203,3459,3369,1996,17,-62.16111277,-9.805277834
00000000000000000d31,ctb0033-RO3220,3317,3273,1996,17,-61.90972203,-9.421942294
00000000000000000d7a,ctb0033-RO3293,3486,3415,1996,17,-62.39027935,-9.72444325
00000000000000000d85,ctb0033-RO3304,3765,3688,1996,17,-66.07639078,-9.760000122
0.00E+00,ctb0033-RO3496,3181,3104,1996,17,-62.34138977,-10.93972219
0.00E+00,ctb0033-RO3514,3632,3608,1996,17,-61.85250285,-10.55499987
00000000000000000e5c,ctb0033-RO3519,4290,3686,1996,17,-61.88638756,-10.38555403
00000000000000000e6d,ctb0033-RO3536,3639,3464,1996,17,-62.19083268,-10.39444548
0.00E+00,ctb0033-RO3546,3146,3087,1996,17,-61.98277995,-10.13138973
0.00E+00,ctb0033-RO3559,3245,3160,1996,17,-62.21583486,-10.05888921
0.00E+00,ctb0033-RO3564,3257,3174,1996,17,-62.07777663,-10.10888911
0.00E+00,ctb0033-RO3580,11314,5703,1996,17,-62.915557,-8.058612279
0.00E+00,ctb0033-RO3589,NA,NA,1996,17,-62.90860972,-8.380001987
00000000000000000ea8,ctb0033-RO3604,3137,3081,1996,17,-62.91222159,-10.99472074
00000000000000000ec7,ctb0033-RO3635,3102,3054,1996,17,-62.23305591,-11.28388899
00000000000000000ed4,ctb0033-RO3648,3868,3794,1996,17,-62.58999803,-11.29749817
00000000000000000edb,ctb0033-RO3655,3140,3092,1996,17,-62.10472298,-11.0094447
00000000000000000efc,ctb0033-RO3688,3527,3229,1996,17,-61.97583267,-11.02194356
00000000000000000f2a,ctb0033-RO3744,4220,4031,1996,17,-63.67833528,-8.759168268
00000000000000000f4b,ctb0033-RO3777,3364,3303,1996,17,-61.78805546,-11.00666668
00000000000000000f4c,ctb0033-RO3778,3513,3398,1996,17,-61.80111171,-10.93888834
00000000000000000f53,ctb0033-RO3785,3844,3788,1996,17,-61.53194253,-10.82833385
00000000000000000f76,ctb0033-RO3853,3316,3156,1996,17,-62.49527781,-11.70805652
0000000000000000066e,ctb0033-RO1029,3050,3048,1996,18,-63.54222123,-11.90916643
000000000000000006b4,ctb0033-RO1102,3764,3508,1996,18,-63.08305421,-12.00722207
000000000000000006bf,ctb0033-RO1118,3314,3186,1996,18,-63.15000316,-11.68166756
000000000000000006cb,ctb0033-RO1131,4310,3900,1996,18,-62.7458347,-12.08860958
0000000000000000072b,ctb0033-RO1286,3215,3145,1996,18,-64.02833459,-12.02416665
0000000000000000075b,ctb0033-RO1503,4182,4046,1996,18,-59.92972064,-12.45333283
0000000000000000076b,ctb0033-RO1520,3295,3251,1996,18,-60.87138914,-12.26666594
0000000000000000079a,ctb0033-RO1567,3636,3465,1996,18,-60.48249756,-13.01722183
000000000000000007ac,ctb0033-RO1585,3424,3368,1996,18,-60.46972224,-13.00083464
000000000000000007ad,ctb0033-RO1585A,3442,3384,1996,18,-60.46812588,-13.00074099
000000000000000007ce,ctb0033-RO1619,3785,3610,1996,18,-60.73194413,-12.95555692
000000000000000007fc,ctb0033-RO1666,4268,4146,1996,18,-60.17860982,-12.44361199
8.00E+07,ctb0033-RO2005,3446,3370,1996,18,-65.26610969,-10.74527863
921,ctb0033-RO2063,3339,3240,1996,18,-65.16555696,-10.13111327
0000000000000000096c,ctb0033-RO2137,3227,3182,1996,18,-64.87722257,-11.77777902
976,ctb0033-RO2147,3843,3680,1996,18,-65.10110958,-11.07777596
000000000000000009b6,ctb0033-RO2211,4522,4395,1996,18,-60.11111241,-12.81250004
00000000000000000a31,ctb0033-RO2333,3951,3773,1996,18,-62.95027556,-8.513890955
00000000000000000a52,ctb0033-RO2366,3880,3819,1996,18,-63.51166746,-8.773053909
00000000000000000a59,ctb0033-RO2373,3425,3367,1996,18,-63.40694548,-8.646388684
00000000000000000a5c,ctb0033-RO2376,3367,3270,1996,18,-63.43972433,-8.714724408
00000000000000000a75,ctb0033-RO2401,3915,3800,1996,18,-62.30972124,-11.79944579
00000000000000000ae8,ctb0033-RO2516,4515,4337,1996,18,-61.07222259,-12.84833338
00000000000000000ae9,ctb0033-RO2517,4353,4271,1996,18,-61.06361207,-12.84833338
00000000000000000af4,ctb0033-RO2528,3865,3728,1996,18,-61.17416656,-12.72805359
00000000000000000b10,ctb0033-RO2556,3345,3327,1996,18,-60.84694435,-12.40194615
00000000000000000b12,ctb0033-RO2558,3317,3289,1996,18,-60.94277935,-12.3552772
00000000000000000b15,ctb0033-RO2561,3396,3348,1996,18,-61.18527864,-12.26722333
00000000000000000b3d,ctb0033-RO2601,3329,3271,1996,18,-60.96361227,-12.35500073
00000000000000000b54,ctb0033-RO2625,4766,3895,1996,18,-62.89888888,-12.84860984
00000000000000000b87,ctb0033-RO2676,3962,3942,1996,18,-61.01222093,-12.99833308
00000000000000000b9d,ctb0033-RO2698,3207,3153,1996,18,-62.18861205,-9.770831278
00000000000000000ba9,ctb0033-RO2804,4135,3875,1996,18,-61.39750064,-11.86972123
00000000000000000be3,ctb0033-RO2862,4802,4796,1996,18,-60.72611163,-11.55889067
00000000000000000c26,ctb0033-RO2947,3830,3743,1996,18,-65.57250344,-9.817776694
00000000000000000c9f,ctb0033-RO3068,3851,3785,1996,18,-61.37083521,-11.4472214
00000000000000000d35,ctb0033-RO3224,3264,3209,1996,18,-61.93138881,-9.452776978
00000000000000000d40,ctb0033-RO3235,4069,3363,1996,18,-62.05194506,-9.046945273
00000000000000000d88,ctb0033-RO3307,3277,3226,1996,18,-64.48055432,-9.518611146
00000000000000000d9e,ctb0033-RO3329,3413,3279,1996,18,-65.05444508,-9.408056653
00000000000000000da4,ctb0033-RO3335,3412,3335,1996,18,-65.12611176,-9.498331154
00000000000000000dd3,ctb0033-RO3382,3476,3413,1996,18,-61.54694295,-11.8472206
00000000000000000de1,ctb0033-RO3396,3587,3505,1996,18,-61.8158312,-11.8111108
0.00E+00,ctb0033-RO3428,3424,3353,1996,18,-62.50833406,-9.61750063
00000000000000000e0e,ctb0033-RO3441,3513,3470,1996,18,-62.62722261,-9.864998574
0.00E+00,ctb0033-RO3460,3533,3464,1996,18,-61.52138784,-8.946945472
0.00E+00,ctb0033-RO3484,3141,3095,1996,18,-62.47277718,-10.01361149
00000000000000000e3a,ctb0033-RO3485,3265,3201,1996,18,-62.74027866,-10.21500233
0.00E+00,ctb0033-RO3510,3242,3190,1996,18,-62.01833236,-10.70361279
00000000000000000e5f,ctb0033-RO3522,3300,3226,1996,18,-62.05027736,-10.551388
0.00E+00,ctb0033-RO3557,3232,3175,1996,18,-62.27333497,-10.0211117
0.00E+00,ctb0033-RO3562,3383,3243,1996,18,-62.06277622,-10.02388972
00000000000000000f08,ctb0033-RO3710,3391,3279,1996,18,-63.7613905,-8.851944324
00000000000000000f27,ctb0033-RO3741,4049,3981,1996,18,-63.96083271,-8.623335132
00000000000000000f64,ctb0033-RO3835,3141,3092,1996,18,-62.52749927,-11.34000232
00000000000000000f68,ctb0033-RO3839,3224,3096,1996,18,-62.66666782,-11.61083474
00000000000000000f6a,ctb0033-RO3841,3588,3500,1996,18,-62.67889021,-11.89639111
00000000000000000f6d,ctb0033-RO3844,3333,3226,1996,18,-62.7533349,-11.64638715
650,ctb0033-RO0663E,3751,3699,1996,19,-62.79223164,-11.03362194
668,ctb0033-RO1023,3457,3296,1996,19,-64.03611126,-12.14000072
677,ctb0033-RO1038,3586,3486,1996,19,-64.17027669,-12.11861041
000000000000000006cf,ctb0033-RO1152,3380,3301,1996,19,-63.74333114,-9.874442951
000000000000000006d2,ctb0033-RO1155,3270,3225,1996,19,-63.57861195,-9.712220854
6.00E+09,ctb0033-RO1220,3225,3127,1996,19,-63.49888768,-10.52639028
735,ctb0033-RO1296,3652,3561,1996,19,-64.01139,-11.56166869
0000000000000000073c,ctb0033-RO1338,3235,3183,1996,19,-63.75999926,-10.29055734
749,ctb0033-RO1352,3288,3186,1996,19,-63.46527944,-10.51749883
769,ctb0033-RO1517,3467,3405,1996,19,-61.04639102,-12.26749979
0000000000000000079c,ctb0033-RO1569,3431,3366,1996,19,-60.45555567,-12.98611068
000000000000000007cf,ctb0033-RO1620,3902,3759,1996,19,-60.73472215,-12.97777662
7.00E+01,ctb0033-RO1639,3969,3886,1996,19,-61.04472332,-12.71444441
000000000000000007ef,ctb0033-RO1653,4178,4084,1996,19,-60.42222389,-12.52027732
0000000000000000081c,ctb0033-RO1699,3926,3662,1996,19,-61.3238898,-12.5708346
845,ctb0033-RO1741,4855,4769,1996,19,-60.49666858,-13.11222298
850,ctb0033-RO1752,4139,4179,1996,19,-60.61805423,-13.0452785
855,ctb0033-RO1757,4905,4700,1996,19,-60.71555694,-13.11805548
000000000000000008ce,ctb0033-RO1879,4236,4240,1996,19,-60.96277842,-13.3330555
000000000000000008de,ctb0033-RO1895,3830,3689,1996,19,-64.43194566,-9.217220505
000000000000000008f2,ctb0033-RO2016,3424,3310,1996,19,-65.09833156,-10.66916624
000000000000000008f7,ctb0033-RO2021,3747,3607,1996,19,-65.19027822,-10.6733355
905,ctb0033-RO2035,3219,3192,1996,19,-64.75638985,-10.55999852
913,ctb0033-RO2049,3267,3160,1996,19,-65.1252779,-10.89222385
936,ctb0033-RO2084,3375,3265,1996,19,-65.05166706,-10.86999969
00000000000000000a14,ctb0033-RO2304,3224,3113,1996,19,-62.11527767,-12.51889053
00000000000000000a37,ctb0033-RO2339,4060,3856,1996,19,-62.99805483,-8.354723343
00000000000000000a74,ctb0033-RO2400,3638,3545,1996,19,-62.31055509,-11.80889017
00000000000000000ad8,ctb0033-RO2500,4114,4081,1996,19,-60.50055692,-12.9330563
00000000000000000af2,ctb0033-RO2526,3749,3693,1996,19,-61.21555594,-12.85444235
00000000000000000b0c,ctb0033-RO2552,3941,3830,1996,19,-61.39388877,-12.73638765
00000000000000000b0d,ctb0033-RO2553,3757,3657,1996,19,-61.39805357,-12.71166639
00000000000000000b16,ctb0033-RO2562,3865,3797,1996,19,-61.07055489,-12.29861094
00000000000000000b1b,ctb0033-RO2567,3497,3404,1996,19,-61.13860969,-12.26694241
00000000000000000b27,ctb0033-RO2579,3405,3367,1996,19,-60.85805643,-12.01388842
00000000000000000bd9,ctb0033-RO2852,3878,3693,1996,19,-60.7494461,-11.13999826
00000000000000000c03,ctb0033-RO2912,4016,3950,1996,19,-64.74694548,-9.377221969
00000000000000000c09,ctb0033-RO2918,4283,4032,1996,19,-65.43638938,-9.665832826
00000000000000000c1e,ctb0033-RO2939,3554,3448,1996,19,-65.52666834,-9.770831278
00000000000000000d23,ctb0033-RO3206,3242,3192,1996,19,-62.20305508,-9.841668558
00000000000000000d63,ctb0033-RO3270,3329,3289,1996,19,-62.31888915,-9.347778525
00000000000000000d75,ctb0033-RO3288,3544,3376,1996,19,-62.33083508,-9.616943242
00000000000000000d7b,ctb0033-RO3294,3345,3254,1996,19,-62.45277812,-9.595833858
00000000000000000d80,ctb0033-RO3299,3816,3696,1996,19,-62.55138668,-9.176388517
00000000000000000d83,ctb0033-RO3302,3979,3962,1996,19,-66.13111287,-9.764164922
00000000000000000d8c,ctb0033-RO3311,3476,3443,1996,19,-64.50888745,-9.335279665
00000000000000000daa,ctb0033-RO3341,3866,3740,1996,19,-64.87611226,-9.347221137
00000000000000000dd1,ctb0033-RO3380,3728,3663,1996,19,-61.54333554,-11.78055704
00000000000000000ddd,ctb0033-RO3392,3585,3444,1996,19,-61.74611316,-11.77472008
00000000000000000dde,ctb0033-RO3393,0,0,1996,19,-61.7477764,-11.72666881
00000000000000000dea,ctb0033-RO3405,3186,3177,1996,19,-62.5999998,-9.422776146
00000000000000000e2a,ctb0033-RO3469,3338,3279,1996,19,-61.97222079,-8.968054857
0.00E+00,ctb0033-RO3481,3690,3647,1996,19,-62.75444522,-9.997777227
00000000000000000e3b,ctb0033-RO3486,3224,3159,1996,19,-62.72444439,-10.1513888
00000000000000000e3d,ctb0033-RO3488,3277,3205,1996,19,-62.53222146,-10.15333297
00000000000000000e3e,ctb0033-RO3489,3425,3335,1996,19,-62.49861321,-10.12611015
0.00E+00,ctb0033-RO3498,3194,3103,1996,19,-62.22638955,-10.86472011
0.00E+00,ctb0033-RO3513,3632,3640,1996,19,-61.87583287,-10.61194259
00000000000000000ea0,ctb0033-RO3596,4542,3997,1996,19,-62.92166597,-8.045279566
00000000000000000ed9,ctb0033-RO3653,3568,3609,1996,19,-62.21749811,-11.1274994
00000000000000000ee0,ctb0033-RO3660,3363,3340,1996,19,-62.04638902,-11.1233346
00000000000000000f0a,ctb0033-RO3712,3555,3504,1996,19,-63.7597228,-8.856942977
00000000000000000f15,ctb0033-RO3723,3323,3271,1996,19,-64.04055698,-9.174720813
00000000000000000f2b,ctb0033-RO3745,3444,3231,1996,19,-64.18499618,-9.107499865
00000000000000000f38,ctb0033-RO3758,3265,3126,1996,19,-61.61694638,-11.01972292
