system:index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,.geo
0000000000000000083a,ctb0033-RO1730,4367,4397,1996,57,"{""type"":""Point"",""coordinates"":[-60.55055681934166,-13.229720292771734]}"
872,ctb0033-RO1786,5299,4845,1996,57,"{""type"":""Point"",""coordinates"":[-60.81999800049613,-13.102221216350559]}"
0000000000000000097e,ctb0033-RO2155,4271,3756,1996,57,"{""type"":""Point"",""coordinates"":[-64.96361319530965,-11.217220968926327]}"
000000000000000009cd,ctb0033-RO2234,4114,3872,1996,57,"{""type"":""Point"",""coordinates"":[-61.92444598581782,-11.952499978033234]}"
00000000000000000a4d,ctb0033-RO2361,3645,3569,1996,57,"{""type"":""Point"",""coordinates"":[-63.53833288919253,-8.671390863583527]}"
00000000000000000a79,ctb0033-RO2405,4204,3980,1996,57,"{""type"":""Point"",""coordinates"":[-62.06305714206418,-12.308889170628841]}"
00000000000000000a8c,ctb0033-RO2424,4466,4185,1996,57,"{""type"":""Point"",""coordinates"":[-62.10499944657289,-12.331113330279218]}"
00000000000000000aac,ctb0033-RO2456,4506,4402,1996,57,"{""type"":""Point"",""coordinates"":[-62.13388996229816,-12.363887723022042]}"
00000000000000000ace,ctb0033-RO2490,4280,4206,1996,57,"{""type"":""Point"",""coordinates"":[-61.06750040446763,-12.633890750909245]}"
00000000000000000b13,ctb0033-RO2559,3666,3538,1996,57,"{""type"":""Point"",""coordinates"":[-61.246943549060404,-12.272779370298037]}"
00000000000000000bcd,ctb0033-RO2840,4162,4038,1996,57,"{""type"":""Point"",""coordinates"":[-60.836389655968595,-11.860557773412236]}"
00000000000000000bd7,ctb0033-RO2850,3740,3533,1996,57,"{""type"":""Point"",""coordinates"":[-60.8336116360123,-10.994167816030862]}"
00000000000000000cc8,ctb0033-RO3109,3426,3328,1996,57,"{""type"":""Point"",""coordinates"":[-61.49250178497262,-11.653610893521808]}"
00000000000000000ced,ctb0033-RO3146,3762,3638,1996,57,"{""type"":""Point"",""coordinates"":[-61.13611259237701,-11.364723572673265]}"
00000000000000000db4,ctb0033-RO3351,3481,3407,1996,57,"{""type"":""Point"",""coordinates"":[-63.96527843775682,-8.8177786920671]}"
00000000000000000eab,ctb0033-RO3607,3904,3855,1996,57,"{""type"":""Point"",""coordinates"":[-62.74999949575173,-11.033613023949641]}"
00000000000000000ee3,ctb0033-RO3663,4416,4114,1996,57,"{""type"":""Point"",""coordinates"":[-62.11861308208906,-11.175002200152303]}"
00000000000000000fba,ctb0033-RO3921,4969,4961,1996,57,"{""type"":""Point"",""coordinates"":[-62.08750193403917,-11.958889869842823]}"
663,ctb0033-RO1018,3810,3663,1996,58,"{""type"":""Point"",""coordinates"":[-64.14916730609987,-12.318610010925356]}"
000000000000000006fd,ctb0033-RO1240,5845,5422,1996,58,"{""type"":""Point"",""coordinates"":[-63.24166889610678,-12.298334478435336]}"
0000000000000000085f,ctb0033-RO1767,4555,4447,1996,58,"{""type"":""Point"",""coordinates"":[-60.477498907682,-13.465834152652752]}"
869,ctb0033-RO1777,4151,4023,1996,58,"{""type"":""Point"",""coordinates"":[-60.571942667993994,-13.188611840160021]}"
000000000000000009b9,ctb0033-RO2214,4123,3905,1996,58,"{""type"":""Point"",""coordinates"":[-59.92305428269655,-12.33444427876614]}"
000000000000000009bb,ctb0033-RO2216,4125,4047,1996,58,"{""type"":""Point"",""coordinates"":[-60.0274998066714,-12.494164819399519]}"
9.00E+01,ctb0033-RO2254,4508,4498,1996,58,"{""type"":""Point"",""coordinates"":[-61.84694235040787,-12.034997806623037]}"
00000000000000000a99,ctb0033-RO2437,4462,4302,1996,58,"{""type"":""Point"",""coordinates"":[-62.322220095290454,-12.227220734834981]}"
00000000000000000ada,ctb0033-RO2502,4493,4279,1996,58,"{""type"":""Point"",""coordinates"":[-60.851109148546016,-12.966664544325806]}"
00000000000000000b6f,ctb0033-RO2652,8038,6077,1996,58,"{""type"":""Point"",""coordinates"":[-61.57805409778403,-13.483331665186471]}"
00000000000000000c33,ctb0033-RO2960,3812,3704,1996,58,"{""type"":""Point"",""coordinates"":[-65.67555772860388,-9.608609182097837]}"
00000000000000000c46,ctb0033-RO2979,4026,3892,1996,58,"{""type"":""Point"",""coordinates"":[-66.74083251117105,-9.797501161822856]}"
00000000000000000cec,ctb0033-RO3145,4317,4279,1996,58,"{""type"":""Point"",""coordinates"":[-61.149721768792126,-11.380553381412998]}"
00000000000000000db5,ctb0033-RO3352,3518,3427,1996,58,"{""type"":""Point"",""coordinates"":[-63.953889893666314,-8.872224315929678]}"
808,ctb0033-RO1678,3748,3613,1996,59,"{""type"":""Point"",""coordinates"":[-60.60333473941025,-12.229445826260651]}"
0000000000000000082d,ctb0033-RO1717,4984,4565,1996,59,"{""type"":""Point"",""coordinates"":[-60.389445039179606,-13.202778404206818]}"
0000000000000000082f,ctb0033-RO1719,5093,5053,1996,59,"{""type"":""Point"",""coordinates"":[-60.45694245182562,-13.226389344284815]}"
000000000000000008bd,ctb0033-RO1862,4382,4366,1996,59,"{""type"":""Point"",""coordinates"":[-60.862221228371205,-13.263609460777927]}"
000000000000000008cd,ctb0033-RO1878,4420,4369,1996,59,"{""type"":""Point"",""coordinates"":[-60.8263878923057,-13.445835084428044]}"
000000000000000008ea,ctb0033-RO2008,3436,3310,1996,59,"{""type"":""Point"",""coordinates"":[-65.07611185578705,-10.669166235750458]}"
000000000000000009c5,ctb0033-RO2226,5331,5332,1996,59,"{""type"":""Point"",""coordinates"":[-62.19222392227935,-12.045276034551229]}"
000000000000000009ed,ctb0033-RO2265,4030,3825,1996,59,"{""type"":""Point"",""coordinates"":[-61.7072208779992,-12.002499878145521]}"
000000000000000009fa,ctb0033-RO2278,3973,3926,1996,59,"{""type"":""Point"",""coordinates"":[-61.545832633571834,-12.040277382270316]}"
00000000000000000a91,ctb0033-RO2429,4085,3866,1996,59,"{""type"":""Point"",""coordinates"":[-62.394720619318434,-12.208889370404265]}"
00000000000000000aa8,ctb0033-RO2452,3421,3326,1996,59,"{""type"":""Point"",""coordinates"":[-62.11722184256039,-12.223055934451061]}"
00000000000000000ac7,ctb0033-RO2483,4104,3975,1996,59,"{""type"":""Point"",""coordinates"":[-62.158053830906795,-12.433886691359039]}"
00000000000000000c66,ctb0033-RO3011,6253,4285,1996,59,"{""type"":""Point"",""coordinates"":[-62.80222002818863,-12.359446458372812]}"
000000000000000006db,ctb0033-RO1205,3182,3117,1996,60,"{""type"":""Point"",""coordinates"":[-63.60916570942652,-11.914165086276759]}"
000000000000000007ec,ctb0033-RO1650,3646,3568,1996,60,"{""type"":""Point"",""coordinates"":[-60.67722204386584,-12.243612390307447]}"
8.00E+01,ctb0033-RO1898,3907,3847,1996,60,"{""type"":""Point"",""coordinates"":[-64.53250284636145,-9.241665297308723]}"
906,ctb0033-RO2036,3878,3757,1996,60,"{""type"":""Point"",""coordinates"":[-64.74749840365335,-10.556391111007757]}"
00000000000000000a00,ctb0033-RO2284,5054,5008,1996,60,"{""type"":""Point"",""coordinates"":[-61.782499421983474,-12.078612274026792]}"
00000000000000000a90,ctb0033-RO2428,4685,4283,1996,60,"{""type"":""Point"",""coordinates"":[-62.40861071909991,-12.241110834616466]}"
00000000000000000b63,ctb0033-RO2640,9756,8235,1996,60,"{""type"":""Point"",""coordinates"":[-61.754442758155186,-13.206943204590734]}"
00000000000000000ba8,ctb0033-RO2803,4013,3980,1996,60,"{""type"":""Point"",""coordinates"":[-61.32555750063267,-11.870555077974059]}"
00000000000000000ea1,ctb0033-RO3597,4393,4091,1996,60,"{""type"":""Point"",""coordinates"":[-62.944443056288286,-8.105000306875887]}"
00000000000000000ebd,ctb0033-RO3625,3268,3176,1996,60,"{""type"":""Point"",""coordinates"":[-62.323334870553815,-11.072777308502056]}"
7.00E+05,ctb0033-RO1643,4160,4045,1996,61,"{""type"":""Point"",""coordinates"":[-61.19833488847679,-12.651388263442966]}"
876,ctb0033-RO1790,4276,4206,1996,61,"{""type"":""Point"",""coordinates"":[-61.05166613662685,-13.04611234779505]}"
0000000000000000088c,ctb0033-RO1812,4373,4186,1996,61,"{""type"":""Point"",""coordinates"":[-61.053057376155536,-12.907777655813996]}"
983,ctb0033-RO2160,4242,3809,1996,61,"{""type"":""Point"",""coordinates"":[-64.8772225715002,-11.285556692570387]}"
00000000000000000a21,ctb0033-RO2317,4163,3981,1996,61,"{""type"":""Point"",""coordinates"":[-61.54610909783714,-12.771944519523931]}"
00000000000000000ac2,ctb0033-RO2478,4065,3952,1996,61,"{""type"":""Point"",""coordinates"":[-62.013610170482515,-12.402780002410198]}"
00000000000000000ba1,ctb0033-RO2775,3350,3273,1996,61,"{""type"":""Point"",""coordinates"":[-63.11472274821623,-10.4416673591047]}"
00000000000000000c24,ctb0033-RO2945,3694,3596,1996,61,"{""type"":""Point"",""coordinates"":[-65.49444242111606,-9.658609082210123]}"
00000000000000000cc0,ctb0033-RO3101,3769,3632,1996,61,"{""type"":""Point"",""coordinates"":[-61.185002176327,-11.263056068654699]}"
00000000000000000ce5,ctb0033-RO3138,4010,3804,1996,61,"{""type"":""Point"",""coordinates"":[-61.20083198506673,-11.617501093191006]}"
00000000000000000eea,ctb0033-RO3670,3501,3449,1996,61,"{""type"":""Point"",""coordinates"":[-61.95666745003002,-11.436390244804247]}"
00000000000000000f43,ctb0033-RO3769,4364,4244,1996,61,"{""type"":""Point"",""coordinates"":[-61.69139106925946,-11.118055020598744]}"
00000000000000000f8c,ctb0033-RO3875,4285,4175,1996,61,"{""type"":""Point"",""coordinates"":[-62.329720303262356,-11.608609645690434]}"
00000000000000000fb4,ctb0033-RO3915,3406,3311,1996,61,"{""type"":""Point"",""coordinates"":[-61.95805423045764,-11.798888405843076]}"
00000000000000000fbd,ctb0033-RO3925,4952,4974,1996,61,"{""type"":""Point"",""coordinates"":[-62.21194652623875,-11.927497798426563]}"
000000000000000007cb,ctb0033-RO1616,4060,3856,1996,62,"{""type"":""Point"",""coordinates"":[-60.76805393232454,-12.959721723985588]}"
805,ctb0033-RO1675,3497,3434,1996,62,"{""type"":""Point"",""coordinates"":[-60.51499994754148,-12.223613322082743]}"
8.00E+09,ctb0033-RO2007,3454,3375,1996,62,"{""type"":""Point"",""coordinates"":[-65.01527634011488,-10.615277999519563]}"
0000000000000000092a,ctb0033-RO2072,4070,3647,1996,62,"{""type"":""Point"",""coordinates"":[-65.37888927641707,-10.61805601947586]}"
0000000000000000099f,ctb0033-RO2188,4241,3645,1996,62,"{""type"":""Point"",""coordinates"":[-64.99416695572786,-10.873054172318216]}"
000000000000000009a7,ctb0033-RO2196,4379,4213,1996,62,"{""type"":""Point"",""coordinates"":[-59.85499948241885,-12.320001250454029]}"
00000000000000000cc5,ctb0033-RO3106,3943,3891,1996,62,"{""type"":""Point"",""coordinates"":[-61.495832733459544,-11.522776409512655]}"
00000000000000000cc9,ctb0033-RO3110,3400,3257,1996,62,"{""type"":""Point"",""coordinates"":[-61.535277941378325,-11.60472130957183]}"
00000000000000000eb8,ctb0033-RO3620,3941,3693,1996,62,"{""type"":""Point"",""coordinates"":[-62.56500031124636,-11.07666564462066]}"
00000000000000000f84,ctb0033-RO3867,4718,4716,1996,62,"{""type"":""Point"",""coordinates"":[-62.38861165087521,-11.85583112629558]}"
000000000000000006eb,ctb0033-RO1222,13279,11410,1996,63,"{""type"":""Point"",""coordinates"":[-63.20361046861562,-12.615831391642793]}"
818,ctb0033-RO1695,4880,4878,1996,63,"{""type"":""Point"",""coordinates"":[-61.45055502136286,-12.583890850796958]}"
840,ctb0033-RO1736,4470,4382,1996,63,"{""type"":""Point"",""coordinates"":[-60.835832268336915,-13.297498628784115]}"
000000000000000008fb,ctb0033-RO2025,3605,3504,1996,63,"{""type"":""Point"",""coordinates"":[-65.24666801198029,-10.826389679793905]}"
000000000000000009c9,ctb0033-RO2230,5276,5230,1996,63,"{""type"":""Point"",""coordinates"":[-62.123054346738286,-12.087775726691621]}"
000000000000000009dc,ctb0033-RO2249,5148,5059,1996,63,"{""type"":""Point"",""coordinates"":[-61.67194492956539,-12.131943122626003]}"
00000000000000000a3e,ctb0033-RO2346,3820,3765,1996,63,"{""type"":""Point"",""coordinates"":[-63.44916870452783,-8.876946503945275]}"
00000000000000000ab2,ctb0033-RO2462,3421,3368,1996,63,"{""type"":""Point"",""coordinates"":[-62.17527933827626,-12.588613038812555]}"
00000000000000000bf2,ctb0033-RO2877,3596,3433,1996,63,"{""type"":""Point"",""coordinates"":[-61.03110968077047,-11.619721725515621]}"
00000000000000000c8f,ctb0033-RO3052,4311,4235,1996,63,"{""type"":""Point"",""coordinates"":[-61.44444605291962,-11.026665744508373]}"
00000000000000000cb4,ctb0033-RO3089,3576,3477,1996,63,"{""type"":""Point"",""coordinates"":[-61.436111993050744,-11.586666409406426]}"
00000000000000000cc3,ctb0033-RO3104,3951,3916,1996,63,"{""type"":""Point"",""coordinates"":[-61.184168324430004,-11.430557740626343]}"
00000000000000000cd0,ctb0033-RO3117,3575,3433,1996,63,"{""type"":""Point"",""coordinates"":[-61.51055668513802,-11.121666892452039]}"
00000000000000000cf3,ctb0033-RO3152,0,0,1996,63,"{""type"":""Point"",""coordinates"":[-61.094165828767245,-11.27027981236128]}"
0.00E+00,ctb0033-RO3581,3427,3246,1996,63,"{""type"":""Point"",""coordinates"":[-62.891112207689076,-8.165001970651053]}"
00000000000000000fcb,ctb0033-RO3939,4539,4393,1996,63,"{""type"":""Point"",""coordinates"":[-62.03527694250122,-11.834721741908568]}"
000000000000000006a7,ctb0033-RO1088,3990,3665,1996,64,"{""type"":""Point"",""coordinates"":[-64.32583243073634,-12.160557174085968]}"
0000000000000000071a,ctb0033-RO1269,4051,3870,1996,64,"{""type"":""Point"",""coordinates"":[-64.0311126057099,-11.741945685390572]}"
000000000000000007a9,ctb0033-RO1582,4265,4145,1996,64,"{""type"":""Point"",""coordinates"":[-60.17110961519868,-12.850001083464498]}"
000000000000000007c9,ctb0033-RO1614,4652,4623,1996,64,"{""type"":""Point"",""coordinates"":[-60.74527684414353,-12.96333359583888]}"
820,ctb0033-RO1704,5061,4976,1996,64,"{""type"":""Point"",""coordinates"":[-60.47250025540109,-13.19166632438163]}"
898,ctb0033-RO1824,3861,3773,1996,64,"{""type"":""Point"",""coordinates"":[-60.853610704237,-12.99555506005108]}"
972,ctb0033-RO2143,3817,3681,1996,64,"{""type"":""Point"",""coordinates"":[-65.09611092401174,-11.075278864193042]}"
994,ctb0033-RO2177,4635,4453,1996,64,"{""type"":""Point"",""coordinates"":[-64.65249725570968,-11.479723788841634]}"
00000000000000000b69,ctb0033-RO2646,6350,5331,1996,64,"{""type"":""Point"",""coordinates"":[-61.68111284133126,-13.49638791307096]}"
00000000000000000bac,ctb0033-RO2807,4515,4435,1996,64,"{""type"":""Point"",""coordinates"":[-61.055278008480144,-11.801666425799374]}"
00000000000000000bbc,ctb0033-RO2823,3707,3568,1996,64,"{""type"":""Point"",""coordinates"":[-60.58388859971617,-11.699165069883815]}"
00000000000000000ce3,ctb0033-RO3136,3659,3463,1996,64,"{""type"":""Point"",""coordinates"":[-61.17360917313543,-11.545277033428341]}"
00000000000000000f3c,ctb0033-RO3762,3706,3703,1996,64,"{""type"":""Point"",""coordinates"":[-61.6891659778338,-11.371109005381799]}"
00000000000000000fc9,ctb0033-RO3937,4202,3953,1996,64,"{""type"":""Point"",""coordinates"":[-62.059445270210894,-11.86000038578055]}"
675,ctb0033-RO1036,3580,3420,1996,65,"{""type"":""Point"",""coordinates"":[-64.31472035091116,-12.125276766551103]}"
000000000000000006b3,ctb0033-RO1101,3992,3771,1996,65,"{""type"":""Point"",""coordinates"":[-63.249445568343994,-11.96194435406443]}"
0000000000000000084e,ctb0033-RO1750,4247,4285,1996,65,"{""type"":""Point"",""coordinates"":[-60.614723283500744,-13.036944436029165]}"
0000000000000000086a,ctb0033-RO1778,4287,4256,1996,65,"{""type"":""Point"",""coordinates"":[-60.845557567734474,-13.225279028122506]}"
949,ctb0033-RO2102,3461,3417,1996,65,"{""type"":""Point"",""coordinates"":[-64.93944486759997,-10.109999422749398]}"
00000000000000000a86,ctb0033-RO2418,5235,5216,1996,65,"{""type"":""Point"",""coordinates"":[-62.30527997038842,-12.015556126030011]}"
00000000000000000bbd,ctb0033-RO2824,5068,5004,1996,65,"{""type"":""Point"",""coordinates"":[-60.54694494748838,-11.633054437665423]}"
00000000000000000cf5,ctb0033-RO3154,4239,4211,1996,65,"{""type"":""Point"",""coordinates"":[-61.03221999693277,-11.346111284876184]}"
00000000000000000d06,ctb0033-RO3171,3974,3864,1996,65,"{""type"":""Point"",""coordinates"":[-60.88222029659591,-11.28333160114472]}"
00000000000000000d89,ctb0033-RO3308,3717,3594,1996,65,"{""type"":""Point"",""coordinates"":[-64.5183318232136,-9.457775629863978]}"
00000000000000000ec4,ctb0033-RO3632,3379,3207,1996,65,"{""type"":""Point"",""coordinates"":[-62.36277561937155,-11.093610228623756]}"
725,ctb0033-RO1280,,,1996,66,"{""type"":""Point"",""coordinates"":[-64.33583419439923,-12.025553430591838]}"
000000000000000008a3,ctb0033-RO1835,4348,4304,1996,66,"{""type"":""Point"",""coordinates"":[-60.719168807475604,-13.33639090817227]}"
000000000000000009f7,ctb0033-RO2275,3530,3414,1996,66,"{""type"":""Point"",""coordinates"":[-61.50527710949074,-12.041387698432624]}"
00000000000000000a0a,ctb0033-RO2294,4021,3953,1996,66,"{""type"":""Point"",""coordinates"":[-61.74166743363707,-12.406387415162436]}"
00000000000000000bc0,ctb0033-RO2827,3572,3501,1996,66,"{""type"":""Point"",""coordinates"":[-60.746110696040525,-11.995833522070622]}"
00000000000000000cbc,ctb0033-RO3097,3837,3486,1996,66,"{""type"":""Point"",""coordinates"":[-61.22194582855479,-11.377222432926075]}"
00000000000000000ceb,ctb0033-RO3144,4017,3979,1996,66,"{""type"":""Point"",""coordinates"":[-61.1500026921585,-11.435556392907253]}"
682,ctb0033-RO1049,7575,6209,1996,67,"{""type"":""Point"",""coordinates"":[-64.0852773062061,-12.471668654584883]}"
000000000000000008c7,ctb0033-RO1872,4760,4593,1996,67,"{""type"":""Point"",""coordinates"":[-60.8202789238625,-13.388611440609175]}"
0000000000000000092d,ctb0033-RO2075,3563,3505,1996,67,"{""type"":""Point"",""coordinates"":[-64.56389045867665,-10.32000078686143]}"
000000000000000009af,ctb0033-RO2204,4481,4415,1996,67,"{""type"":""Point"",""coordinates"":[-60.01861281827189,-12.501112098840787]}"
00000000000000000ef2,ctb0033-RO3678,3486,3308,1996,67,"{""type"":""Point"",""coordinates"":[-61.91527807405193,-11.498331617537666]}"
00000000000000000f13,ctb0033-RO3721,3438,3383,1996,67,"{""type"":""Point"",""coordinates"":[-64.04194376216871,-9.213613092581493]}"
681,ctb0033-RO1048,5642,5062,1996,68,"{""type"":""Point"",""coordinates"":[-64.09472168223729,-12.4805556429844]}"
724,ctb0033-RO1279,,,1996,68,"{""type"":""Point"",""coordinates"":[-64.33027815448663,-12.018334145986309]}"
0000000000000000083c,ctb0033-RO1732,4358,4343,1996,68,"{""type"":""Point"",""coordinates"":[-61.000832384617574,-13.48805385320207]}"
0000000000000000084a,ctb0033-RO1746,4160,4179,1996,68,"{""type"":""Point"",""coordinates"":[-60.55305391593158,-13.034166416072868]}"
000000000000000008bb,ctb0033-RO1860,6169,5562,1996,68,"{""type"":""Point"",""coordinates"":[-61.29388896495109,-13.326389144509392]}"
900,ctb0033-RO2030,3699,3484,1996,68,"{""type"":""Point"",""coordinates"":[-65.28333519994278,-10.648890703260438]}"
998,ctb0033-RO2181,3850,3682,1996,68,"{""type"":""Point"",""coordinates"":[-64.71722110750045,-11.384999105163283]}"
00000000000000000a63,ctb0033-RO2383,4277,4258,1996,68,"{""type"":""Point"",""coordinates"":[-63.77972186561978,-8.715277336151539]}"
00000000000000000a97,ctb0033-RO2435,4368,4177,1996,68,"{""type"":""Point"",""coordinates"":[-62.39722217500942,-12.178888538516683]}"
00000000000000000acd,ctb0033-RO2489,4485,4304,1996,68,"{""type"":""Point"",""coordinates"":[-61.088609788854654,-12.685553895714468]}"
00000000000000000b61,ctb0033-RO2638,9787,8530,1996,68,"{""type"":""Point"",""coordinates"":[-61.987221210448226,-13.276665708662414]}"
00000000000000000bcf,ctb0033-RO2842,4271,4271,1996,68,"{""type"":""Point"",""coordinates"":[-60.90000319159705,-11.545277033428341]}"
00000000000000000ce9,ctb0033-RO3142,3794,3758,1996,68,"{""type"":""Point"",""coordinates"":[-61.11249719319796,-11.447221401263066]}"
00000000000000000ec5,ctb0033-RO3633,3804,3696,1996,68,"{""type"":""Point"",""coordinates"":[-62.29222372250393,-11.154998672826544]}"
00000000000000000f70,ctb0033-RO3847,4591,3993,1996,68,"{""type"":""Point"",""coordinates"":[-62.59500114313395,-11.803057665328048]}"
0000000000000000068f,ctb0033-RO1062,3852,3644,1996,69,"{""type"":""Point"",""coordinates"":[-63.65916560953882,-12.002776342410836]}"
0000000000000000082b,ctb0033-RO1715,4565,4407,1996,69,"{""type"":""Point"",""coordinates"":[-60.39416722719521,-13.136386848622063]}"
863,ctb0033-RO1771,4561,4500,1996,69,"{""type"":""Point"",""coordinates"":[-60.528056195425975,-13.485556756612139]}"
0000000000000000088e,ctb0033-RO1814,4156,4017,1996,69,"{""type"":""Point"",""coordinates"":[-61.09361290023663,-12.966664544325804]}"
000000000000000008d7,ctb0033-RO1888,5040,4763,1996,69,"{""type"":""Point"",""coordinates"":[-60.70194330010615,-13.369446224281463]}"
000000000000000008ec,ctb0033-RO2010,3488,3356,1996,69,"{""type"":""Point"",""coordinates"":[-64.98111070784337,-10.679720927943965]}"
978,ctb0033-RO2149,3398,3368,1996,69,"{""type"":""Point"",""coordinates"":[-65.04750226342813,-11.168331384976348]}"
000000000000000009bd,ctb0033-RO2218,4889,4679,1996,69,"{""type"":""Point"",""coordinates"":[-60.18833512256815,-12.578611275149676]}"
000000000000000009dd,ctb0033-RO2250,5064,5044,1996,69,"{""type"":""Point"",""coordinates"":[-61.94555537020483,-12.087222798160994]}"
00000000000000000a88,ctb0033-RO2420,5385,5331,1996,69,"{""type"":""Point"",""coordinates"":[-62.244720918981564,-12.040277382270315]}"
00000000000000000acf,ctb0033-RO2491,4774,4605,1996,69,"{""type"":""Point"",""coordinates"":[-61.238056560660894,-12.60666793897796]}"
00000000000000000bc6,ctb0033-RO2833,4373,4361,1996,69,"{""type"":""Point"",""coordinates"":[-60.8591667441496,-11.634998605724725]}"
00000000000000000cb6,ctb0033-RO3091,4097,3922,1996,69,"{""type"":""Point"",""coordinates"":[-61.519443673537545,-11.498889005169344]}"
00000000000000000d07,ctb0033-RO3172,5047,5026,1996,69,"{""type"":""Point"",""coordinates"":[-60.82777913183439,-11.256666176845112]}"
000000000000000006f8,ctb0033-RO1235,6026,5344,1996,70,"{""type"":""Point"",""coordinates"":[-63.09638692468446,-12.571944919074776]}"
000000000000000008d8,ctb0033-RO1889,4174,4175,1996,70,"{""type"":""Point"",""coordinates"":[-61.121388640698534,-13.130554344444153]}"
00000000000000000aab,ctb0033-RO2455,3317,3226,1996,70,"{""type"":""Point"",""coordinates"":[-62.0338901620736,-12.44305460312492]}"
00000000000000000eee,ctb0033-RO3674,3742,3720,1996,70,"{""type"":""Point"",""coordinates"":[-62.20583309869447,-11.417777957007164]}"
00000000000000000f0e,ctb0033-RO3716,3271,3121,1996,70,"{""type"":""Point"",""coordinates"":[-64.08944656569108,-8.760002119717603]}"
00000000000000000f40,ctb0033-RO3766,4181,4086,1996,70,"{""type"":""Point"",""coordinates"":[-61.749720570139594,-11.233331701032428]}"
000000000000000006d0,ctb0033-RO1153,3383,3288,1996,71,"{""type"":""Point"",""coordinates"":[-63.658055293376506,-9.713612093704379]}"
860,ctb0033-RO1768,4508,4431,1996,71,"{""type"":""Point"",""coordinates"":[-60.4461112953668,-13.464442913124076]}"
967,ctb0033-RO2132,4513,4080,1996,71,"{""type"":""Point"",""coordinates"":[-64.83999799590603,-11.767500793527871]}"
00000000000000000a0d,ctb0033-RO2297,3869,3730,1996,71,"{""type"":""Point"",""coordinates"":[-61.48277648557506,-12.176667906192066]}"
00000000000000000ad5,ctb0033-RO2497,3957,3856,1996,71,"{""type"":""Point"",""coordinates"":[-61.49388856540024,-12.819723787311604]}"
00000000000000000b77,ctb0033-RO2660,7188,6171,1996,71,"{""type"":""Point"",""coordinates"":[-61.68444378981819,-13.495554061173966]}"
00000000000000000c82,ctb0033-RO3039,4602,4630,1996,71,"{""type"":""Point"",""coordinates"":[-60.778332160252724,-11.421666293125769]}"
00000000000000000ef4,ctb0033-RO3680,3226,3160,1996,71,"{""type"":""Point"",""coordinates"":[-61.763610669921086,-11.425835552610739]}"
0000000000000000075f,ctb0033-RO1507,5321,4536,1996,72,"{""type"":""Point"",""coordinates"":[-60.139164615251794,-12.832499111829726]}"
000000000000000007c5,ctb0033-RO1609,4599,4424,1996,72,"{""type"":""Point"",""coordinates"":[-61.05361030468615,-11.80027964537175]}"
833,ctb0033-RO1723,4703,4556,1996,72,"{""type"":""Point"",""coordinates"":[-60.386390554958,-13.376665508886994]}"
895,ctb0033-RO1821,0,0,1996,72,"{""type"":""Point"",""coordinates"":[-61.03250092029914,-12.96694546769217]}"
0000000000000000097c,ctb0033-RO2153,5160,4411,1996,72,"{""type"":""Point"",""coordinates"":[-65.02527810377775,-11.169722624505024]}"
000000000000000009d2,ctb0033-RO2239,4942,4971,1996,72,"{""type"":""Point"",""coordinates"":[-61.87416516233916,-12.128054786507398]}"
00000000000000000a7c,ctb0033-RO2408,5203,5137,1996,72,"{""type"":""Point"",""coordinates"":[-62.12555590242927,-12.130279877933067]}"
00000000000000000b5e,ctb0033-RO2635,4352,4242,1996,72,"{""type"":""Point"",""coordinates"":[-62.27250111854454,-13.051111000075963]}"
00000000000000000bb2,ctb0033-RO2813,4372,4307,1996,72,"{""type"":""Point"",""coordinates"":[-60.96138717669878,-11.81555652558086]}"
00000000000000000bde,ctb0033-RO2857,4927,4942,1996,72,"{""type"":""Point"",""coordinates"":[-60.620555787678654,-11.629999953443814]}"
00000000000000000c95,ctb0033-RO3058,3789,3663,1996,72,"{""type"":""Point"",""coordinates"":[-61.40777886495714,-11.40722326481366]}"
00000000000000000c9d,ctb0033-RO3066,4225,4134,1996,72,"{""type"":""Point"",""coordinates"":[-61.370277825097666,-11.287500860629692]}"
00000000000000000eb7,ctb0033-RO3619,3593,3499,1996,72,"{""type"":""Point"",""coordinates"":[-62.57889041102785,-11.045001568040142]}"
834,ctb0033-RO1724,4533,4409,1996,73,"{""type"":""Point"",""coordinates"":[-60.40083358327011,-13.37583165699]}"
000000000000000008db,ctb0033-RO1892,4143,4110,1996,73,"{""type"":""Point"",""coordinates"":[-60.896110396377395,-13.153888820256835]}"
000000000000000009f0,ctb0033-RO2268,4686,4629,1996,73,"{""type"":""Point"",""coordinates"":[-61.619167009496806,-12.086665410529314]}"
00000000000000000aaa,ctb0033-RO2454,5037,5025,1996,73,"{""type"":""Point"",""coordinates"":[-62.10388913041059,-12.199444994373065]}"
00000000000000000bdf,ctb0033-RO2858,4620,4539,1996,73,"{""type"":""Point"",""coordinates"":[-60.593332975747366,-11.616109853662328]}"
00000000000000000c97,ctb0033-RO3060,4222,4137,1996,73,"{""type"":""Point"",""coordinates"":[-61.40611116116316,-11.2583338806391]}"
00000000000000000db7,ctb0033-RO3354,4103,3904,1996,73,"{""type"":""Point"",""coordinates"":[-64.06194283039342,-8.863609332694418]}"
829,ctb0033-RO1713,4536,4386,1996,74,"{""type"":""Point"",""coordinates"":[-60.52555463973499,-13.37805674841567]}"
0000000000000000090d,ctb0033-RO2043,3346,3156,1996,74,"{""type"":""Point"",""coordinates"":[-64.77083287946603,-10.358612142883217]}"
